customer_id,customer_name,email,country,signup_date,customer_type,age,updated_at
6301,Charles Alvarado,campbelljoseph@example.org,India,2025-08-07,Standard,53.0,2026-07-19 13:22:08.160359
6302,Michelle Johnson,jamesbrennan@example.net,Germany,2024-11-30,Standard,,2026-07-19 13:22:08.160359
6303,Sharon Gibbs PhD,morganbrewer@example.net,UK,2023-07-19,Premium,,2026-07-19 13:22:08.161354
6304,Douglas Shaw,wlopez@example.com,India,2023-01-22,,,2026-07-19 13:22:08.161354
6305,Nicole Chapman,jonathan60@example.org,USA,2024-02-12,premium,,2026-07-19 13:22:08.161354
6306,Gary Fisher,odomwilliam@example.com,Germany,2024-11-20,Premium,53.0,2026-07-19 13:22:08.161354
6307,Jason Lutz,tiffany42@example.org,UK,2024-06-23,Premium,38.0,2026-07-19 13:22:08.161354
6308,Todd Parks,srandolph@example.com,Canada,2021-05-26,premium,,2026-07-19 13:22:08.161354
6309,Karen Smith,kylegordon@example.com,Canada,2021-07-19,,,2026-07-19 13:22:08.161354
6310,Tammy Hutchinson,ashleyjones@example.org,UK,2023-04-13,Standard,54.0,2026-07-19 13:22:08.161354
6311,Mrs. Jody Lane,kayla25@example.org,USA,2023-03-29,premium,,2026-07-19 13:22:08.161354
6312,Taylor Pierce,jenna94@example.com,Canada,2023-07-21,,23.0,2026-07-19 13:22:08.162358
6313,Tracy Thomas,dunlaplaurie@example.org,India,2023-08-08,,20.0,2026-07-19 13:22:08.162358
6314,Joseph Clark,griffinsean@example.com,,2024-07-10,Premium,18.0,2026-07-19 13:22:08.162358
6315,Samuel Horn,kevin76@example.org,India,2025-01-13,Standard,,2026-07-19 13:22:08.162358
6316,Misty Little,kimberly10@example.com,UK,2021-11-12,,,2026-07-19 13:22:08.162358
6317,Michael Alvarez,parsonsrichard@example.net,Canada,2023-01-14,Standard,59.0,2026-07-19 13:22:08.162358
6318,Jermaine Campbell,kblair@example.net,USA,2023-03-30,Standard,19.0,2026-07-19 13:22:08.162358
6319,Paula Martinez,isaunders@example.net,Canada,2022-06-13,Standard,39.0,2026-07-19 13:22:08.163359
6320,Emily Vega,torrestimothy@example.com,Canada,2022-12-09,,58.0,2026-07-19 13:22:08.163359
6321,Alexander Grant,adam61@example.com,Germany,2025-01-02,Standard,54.0,2026-07-19 13:22:08.163359
6322,Jessica Collier,shirleyreyes@example.net,Germany,2022-11-03,premium,27.0,2026-07-19 13:22:08.163359
6323,Leah Thompson,lopezvalerie@example.net,USA,2025-04-10,Standard,44.0,2026-07-19 13:22:08.163359
6324,Benjamin Lopez,michelle17@example.org,Canada,2022-12-29,Premium,42.0,2026-07-19 13:22:08.164358
6325,Meredith Rogers DDS,martindonald@example.net,Canada,2026-06-22,,58.0,2026-07-19 13:22:08.164358
6326,Jessica Griffith,tcastaneda@example.net,Canada,2021-04-11,Standard,,2026-07-19 13:22:08.164358
6327,Michael Stevens,cookchristina@example.com,USA,2021-06-23,,,2026-07-19 13:22:08.164358
6328,Courtney Alexander,kevinbutler@example.net,USA,2025-02-03,,41.0,2026-07-19 13:22:08.164358
6329,Melissa Stewart,jennifer67@example.com,Germany,2021-04-01,premium,,2026-07-19 13:22:08.165359
6330,Katie Lloyd,jared96@example.net,Germany,2021-08-04,Premium,,2026-07-19 13:22:08.165359
6331,Diana Moore,araymond@example.com,India,2024-05-10,premium,,2026-07-19 13:22:08.165359
6332,Anna Taylor,scottpineda@example.org,India,2026-04-09,,,2026-07-19 13:22:08.166357
6333,Gregory Fischer,xjackson@example.com,USA,2024-07-08,premium,,2026-07-19 13:22:08.166357
6334,Erin Wilson,brettlee@example.org,USA,2025-02-14,premium,64.0,2026-07-19 13:22:08.166357
6335,Isaac Williams,valerierivera@example.org,India,2024-05-31,,,2026-07-19 13:22:08.167356
6336,Peter Gray,rodriguezallen@example.net,India,2021-05-07,Standard,,2026-07-19 13:22:08.167356
6337,Valerie Hicks,olivia09@example.net,UK,2025-06-08,premium,53.0,2026-07-19 13:22:08.167356
6338,James Brown,cummingserin@example.org,,2021-04-12,premium,,2026-07-19 13:22:08.167356
6339,Amy Diaz,hurstthomas@example.com,,2025-08-26,,49.0,2026-07-19 13:22:08.167356
6340,Lisa Montgomery,ellismarcus@example.net,Germany,2024-05-08,premium,,2026-07-19 13:22:08.167356
6341,Kathleen Stewart,tammy52@example.com,USA,2025-09-07,Premium,,2026-07-19 13:22:08.167356
6342,Benjamin Weeks,eugenehall@example.org,Germany,2024-07-02,,,2026-07-19 13:22:08.167356
6343,Donald Campos,ryan18@example.com,USA,2025-08-28,,67.0,2026-07-19 13:22:08.168377
6344,Steven Webb,richardsweeney@example.com,,2021-11-24,premium,37.0,2026-07-19 13:22:08.168377
6345,Kim Craig,paul18@example.com,,2024-02-19,premium,52.0,2026-07-19 13:22:08.168377
6346,Abigail Hart,kristinsawyer@example.org,India,2026-06-01,premium,38.0,2026-07-19 13:22:08.168377
6347,Andrew Li,wilcoxpatricia@example.com,India,2022-07-04,Premium,56.0,2026-07-19 13:22:08.168377
6348,Cheryl Oconnor,elizabethcharles@example.com,UK,2025-01-14,,47.0,2026-07-19 13:22:08.168377
6349,Christina White,ipowell@example.com,,2021-12-08,Premium,,2026-07-19 13:22:08.168377
6350,Mary Harris,michelle55@example.org,USA,2024-12-22,Standard,66.0,2026-07-19 13:22:08.168377
6351,Denise Stevenson,julie57@example.org,UK,2026-04-17,,46.0,2026-07-19 13:22:08.169351
6352,Cheryl Martinez,rebeccaevans@example.org,,2023-10-20,Standard,,2026-07-19 13:22:08.169351
6353,Harry Sutton,timothy11@example.net,India,2022-12-27,premium,60.0,2026-07-19 13:22:08.169351
6354,Christina Wilson,rossmegan@example.org,USA,2023-05-25,Premium,,2026-07-19 13:22:08.169351
6355,Raven Black,daviskendra@example.org,USA,2024-09-01,premium,,2026-07-19 13:22:08.169351
6356,Rodney Foster,dirwin@example.net,Canada,2022-10-03,Standard,62.0,2026-07-19 13:22:08.169351
6357,Caitlin Martin,jeremyhunt@example.org,India,2024-08-15,Premium,60.0,2026-07-19 13:22:08.169351
6358,Jeffrey Phillips,hoffmanmary@example.org,UK,2026-01-08,premium,,2026-07-19 13:22:08.169351
6359,Carol Taylor,benjamin30@example.com,USA,2021-08-03,Premium,,2026-07-19 13:22:08.170375
6360,Tara Nichols,hernandezdavid@example.net,UK,2025-01-23,Standard,70.0,2026-07-19 13:22:08.170375
6361,Thomas Bailey,jessewhite@example.org,Germany,2023-01-26,premium,30.0,2026-07-19 13:22:08.170375
6362,Michael Weiss,kschmidt@example.com,,2022-06-26,Premium,25.0,2026-07-19 13:22:08.170375
6363,Thomas Miller,gracehubbard@example.net,USA,2022-11-12,premium,54.0,2026-07-19 13:22:08.170375
6364,Tammy Mullins,nelsonrichard@example.net,India,2021-09-04,Standard,,2026-07-19 13:22:08.170375
6365,Brian Benson,bzimmerman@example.net,USA,2021-08-02,,,2026-07-19 13:22:08.170375
6366,Howard Johnson,qperry@example.org,USA,2023-06-16,,,2026-07-19 13:22:08.170375
6367,Patricia Lopez,gregory16@example.net,USA,2022-01-11,premium,25.0,2026-07-19 13:22:08.171352
6368,Michelle Smith,jennifer59@example.org,UK,2024-07-05,,32.0,2026-07-19 13:22:08.171352
6369,Adam Duncan,hsmith@example.com,UK,2022-07-16,premium,,2026-07-19 13:22:08.171352
6370,Makayla Berg,greenclaudia@example.com,India,2021-03-13,Premium,,2026-07-19 13:22:08.171352
6371,John Herrera,fmills@example.net,Canada,2022-01-27,Premium,55.0,2026-07-19 13:22:08.171352
6372,Theodore Summers,iwolfe@example.net,India,2026-01-08,Premium,,2026-07-19 13:22:08.171352
6373,Melissa Chaney PhD,jenniferlopez@example.net,India,2021-11-25,premium,38.0,2026-07-19 13:22:08.171352
6374,Chad Walker,petersjoseph@example.com,,2024-01-02,Premium,,2026-07-19 13:22:08.172353
6375,Julia Cooke,hillalex@example.org,USA,2023-11-22,Standard,52.0,2026-07-19 13:22:08.172353
6376,Elizabeth Anderson,spatterson@example.com,Germany,2023-12-29,Standard,,2026-07-19 13:22:08.172353
6377,Sean Ferguson,gmcneil@example.org,India,2024-05-21,Premium,26.0,2026-07-19 13:22:08.172353
6378,Samantha Rodriguez,christine77@example.org,,2024-10-07,,,2026-07-19 13:22:08.172353
6379,Margaret Hunt,hermanstephanie@example.com,,2022-07-02,Standard,,2026-07-19 13:22:08.172353
6380,William Gonzalez,morrisonlisa@example.com,India,2021-08-06,Premium,,2026-07-19 13:22:08.172353
6381,Heather Phillips,harveyvanessa@example.net,Canada,2023-09-01,premium,51.0,2026-07-19 13:22:08.172353
6382,Stephanie Newman,jamesgibbs@example.net,UK,2021-01-28,,43.0,2026-07-19 13:22:08.173354
6383,Tommy Campbell,csimpson@example.org,Canada,2023-03-31,Premium,45.0,2026-07-19 13:22:08.173354
6384,David Gray,summerrobbins@example.org,Canada,2023-03-02,,33.0,2026-07-19 13:22:08.173354
6385,Kerry Gonzales,erinadams@example.org,USA,2021-05-16,premium,,2026-07-19 13:22:08.173354
6386,Ryan Parrish,svelez@example.org,,2023-10-12,Premium,,2026-07-19 13:22:08.173354
6387,James Perez,hancockamy@example.com,Canada,2022-07-22,premium,64.0,2026-07-19 13:22:08.173354
6388,Diamond Frank,martinanna@example.net,USA,2021-06-03,,46.0,2026-07-19 13:22:08.174355
6389,Joshua Morris,jcox@example.org,,2022-01-15,Premium,29.0,2026-07-19 13:22:08.174355
6390,Frederick Cantrell,grahammartha@example.net,India,2022-03-02,Standard,70.0,2026-07-19 13:22:08.174355
6391,Victoria Tate,coreybush@example.net,India,2023-09-25,premium,,2026-07-19 13:22:08.174355
6392,Danny Manning,jacobslaura@example.org,,2025-09-11,Premium,,2026-07-19 13:22:08.174355
6393,Erin Maldonado,kellydunlap@example.com,UK,2021-12-22,Standard,,2026-07-19 13:22:08.174355
6394,Amanda Grant,barbara10@example.net,India,2026-04-16,Standard,53.0,2026-07-19 13:22:08.174355
6395,Jason Bass,brent60@example.org,,2025-03-20,Premium,,2026-07-19 13:22:08.175355
6396,William Graham,jeremy62@example.com,USA,2023-11-27,premium,,2026-07-19 13:22:08.175355
6397,Jennifer Alvarado,karlthompson@example.net,Germany,2024-06-04,,29.0,2026-07-19 13:22:08.175355
6398,Natalie Lee,ryankristy@example.net,Canada,2022-07-09,premium,36.0,2026-07-19 13:22:08.175355
6399,Elizabeth Hayes,gillespiedalton@example.org,,2024-12-12,premium,30.0,2026-07-19 13:22:08.175355
6400,Christina Martinez,cindyshaw@example.com,UK,2021-10-11,Standard,,2026-07-19 13:22:08.175355
6401,Joel Arnold,james15@example.org,USA,2024-02-08,premium,32.0,2026-07-19 13:22:08.175355
6402,Abigail Reeves,joshualopez@example.com,Canada,2022-09-14,Standard,,2026-07-19 13:22:08.176353
6403,Anne Gordon,morganbrian@example.com,Germany,2025-11-18,Premium,38.0,2026-07-19 13:22:08.176353
6404,James Nunez,hwilliams@example.net,Germany,2025-09-21,Premium,,2026-07-19 13:22:08.176353
6405,Holly Henry,dennis95@example.org,UK,2025-11-02,,,2026-07-19 13:22:08.176353
6406,Joann Choi,hayespeter@example.com,Canada,2021-06-12,,31.0,2026-07-19 13:22:08.176353
6407,Debbie Luna,nrodriguez@example.com,UK,2025-12-03,,27.0,2026-07-19 13:22:08.176353
6408,Anthony Powell,kennethduffy@example.net,,2026-04-01,,32.0,2026-07-19 13:22:08.176353
6409,Andrew Reid,castroamanda@example.net,USA,2025-12-31,Standard,43.0,2026-07-19 13:22:08.176353
6410,Christopher Perkins,jacqueline09@example.org,India,2024-01-25,Standard,,2026-07-19 13:22:08.177353
6411,Andrea Berg,udavis@example.org,Germany,2022-03-09,,25.0,2026-07-19 13:22:08.177353
6412,Leah Rodriguez,psmith@example.org,India,2025-10-12,,49.0,2026-07-19 13:22:08.177353
6413,Lori Santana,davidwalker@example.com,Germany,2022-12-10,premium,40.0,2026-07-19 13:22:08.177353
6414,Julia Wright,brentmayo@example.com,India,2021-09-15,Standard,,2026-07-19 13:22:08.177353
6415,Zachary Bryan,mcabrera@example.org,India,2024-10-07,Premium,18.0,2026-07-19 13:22:08.177353
6416,Annette Allen,mbarajas@example.net,Canada,2025-10-24,,65.0,2026-07-19 13:22:08.177353
6417,Kenneth Gill,debbierivera@example.org,UK,2023-10-11,Premium,,2026-07-19 13:22:08.178354
6418,Jeremy Young,huntererin@example.org,,2024-08-09,Premium,,2026-07-19 13:22:08.178354
6419,Todd Smith,pam11@example.com,UK,2024-04-22,,,2026-07-19 13:22:08.178354
6420,Dr. Judy Nelson,mitchellrogers@example.com,Canada,2025-03-20,Premium,35.0,2026-07-19 13:22:08.178354
6421,John Fitzgerald,kyliepatel@example.org,UK,2022-03-03,Standard,,2026-07-19 13:22:08.178354
6422,Kevin Moore,qhawkins@example.org,,2022-09-06,,,2026-07-19 13:22:08.178354
6423,Jason Huffman,nicoleruiz@example.org,India,2023-01-16,Premium,52.0,2026-07-19 13:22:08.179355
6424,Angel George,vbyrd@example.net,USA,2022-02-15,,52.0,2026-07-19 13:22:08.179355
6425,Mitchell Moses,michelle14@example.com,Canada,2026-02-15,Standard,53.0,2026-07-19 13:22:08.179355
6426,Christopher Mora,davissarah@example.com,Germany,2025-07-31,Premium,,2026-07-19 13:22:08.179355
6427,Juan Miller,jeremy46@example.net,Canada,2025-03-07,Standard,,2026-07-19 13:22:08.179355
6428,Valerie Crawford,vbenson@example.com,Canada,2025-12-26,premium,28.0,2026-07-19 13:22:08.179355
6429,David Rodriguez,angela50@example.net,Canada,2025-12-30,Standard,52.0,2026-07-19 13:22:08.179355
6430,Brian Curtis,james21@example.net,India,2022-01-31,Standard,29.0,2026-07-19 13:22:08.179355
6431,David Sullivan,antoniodavis@example.org,UK,2022-05-26,Standard,61.0,2026-07-19 13:22:08.180354
6432,Theodore Lopez,denise68@example.com,,2024-05-18,Premium,,2026-07-19 13:22:08.180354
6433,Kathryn Lindsey,heidileonard@example.com,USA,2024-03-21,Premium,33.0,2026-07-19 13:22:08.180354
6434,Rodney Nelson,bryce61@example.org,,2021-04-15,,,2026-07-19 13:22:08.180354
6435,Mrs. Kelly Potter PhD,brian36@example.com,UK,2026-06-24,,,2026-07-19 13:22:08.180354
6436,Wayne Smith,jesus99@example.com,,2023-10-28,,48.0,2026-07-19 13:22:08.180354
6437,Peter Thomas,rebecca60@example.com,Canada,2026-04-23,Premium,40.0,2026-07-19 13:22:08.180354
6438,Elaine Anthony,vsampson@example.org,Canada,2025-02-08,Premium,67.0,2026-07-19 13:22:08.180354
6439,Gregory Carlson,djohnson@example.org,Germany,2021-06-05,Premium,47.0,2026-07-19 13:22:08.180354
6440,Patricia Smith,brittany53@example.com,Germany,2025-03-12,premium,,2026-07-19 13:22:08.181354
6441,Ronald Mullen,xlewis@example.org,Canada,2022-02-03,premium,24.0,2026-07-19 13:22:08.181354
6442,Jose Smith,ibell@example.net,USA,2023-12-23,Premium,,2026-07-19 13:22:08.181354
6443,Jenna Holt,qaustin@example.net,Canada,2022-04-05,Premium,67.0,2026-07-19 13:22:08.181354
6444,John Love,anthonyclark@example.com,UK,2025-01-23,premium,,2026-07-19 13:22:08.181354
6445,Christina Schaefer,jenniferlarson@example.com,India,2024-03-11,,,2026-07-19 13:22:08.181354
6446,Tiffany Williams,michael43@example.com,India,2024-08-25,,70.0,2026-07-19 13:22:08.181354
6447,Jason Barrett,joe21@example.net,UK,2025-07-03,,,2026-07-19 13:22:08.181354
6448,Allison Hoffman,williamsdanielle@example.net,Canada,2025-03-23,,46.0,2026-07-19 13:22:08.182353
6449,Sarah Moore,phodge@example.net,,2022-04-25,,66.0,2026-07-19 13:22:08.182353
6450,Brittany Marsh,tanner93@example.com,Germany,2025-03-14,premium,43.0,2026-07-19 13:22:08.182353
6451,John Lopez,renee86@example.com,USA,2022-05-22,,,2026-07-19 13:22:08.182353
6452,Amy Oneal,hknight@example.com,Germany,2023-07-02,Standard,,2026-07-19 13:22:08.182353
6453,Scott Shaffer,evanwillis@example.net,India,2023-10-11,Standard,47.0,2026-07-19 13:22:08.182353
6454,Edward Miller,myersstacy@example.com,USA,2023-06-30,,,2026-07-19 13:22:08.182353
6455,Margaret Villa,glam@example.org,Canada,2025-08-14,Standard,,2026-07-19 13:22:08.182353
6456,Kathy Gonzalez,kristinthompson@example.net,,2024-05-31,Premium,,2026-07-19 13:22:08.182353
6457,Stacey Thomas,abigail60@example.org,Germany,2021-07-31,,,2026-07-19 13:22:08.183353
6458,Richard Richardson,pamela69@example.com,Germany,2025-05-26,Standard,,2026-07-19 13:22:08.183353
6459,David Mckee,johnsonderek@example.org,,2025-12-05,Premium,,2026-07-19 13:22:08.183353
6460,Aaron Green,matthew61@example.net,Germany,2022-03-07,Premium,,2026-07-19 13:22:08.183353
6461,Michelle Marsh,alexanderwilliam@example.org,USA,2023-01-14,Premium,41.0,2026-07-19 13:22:08.183353
6462,Alexander Price,goodmanarthur@example.net,India,2023-09-06,Standard,,2026-07-19 13:22:08.183353
6463,Sandra Lopez,torresdavid@example.net,UK,2022-06-01,,,2026-07-19 13:22:08.183353
6464,Dr. Stephen Collier,mark50@example.net,India,2023-11-11,Premium,,2026-07-19 13:22:08.184355
6465,Mark Tate,mitchelltaylor@example.org,India,2024-06-07,,,2026-07-19 13:22:08.184355
6466,Dalton Stone,hreed@example.com,Canada,2025-05-02,,53.0,2026-07-19 13:22:08.184355
6467,Chad Castillo,sjohnston@example.com,Canada,2026-05-23,premium,52.0,2026-07-19 13:22:08.184355
6468,Jesse Carr,amywalker@example.net,Germany,2022-09-20,Standard,43.0,2026-07-19 13:22:08.184355
6469,Kelly Marshall,johnsondonald@example.com,,2021-10-27,Premium,,2026-07-19 13:22:08.184355
6470,Bryan Mason,joshua06@example.com,UK,2021-01-29,Standard,65.0,2026-07-19 13:22:08.184355
6471,Michael Brown,romanbenjamin@example.com,,2021-03-26,Premium,60.0,2026-07-19 13:22:08.184355
6472,Joe Cox,leemitchell@example.org,Germany,2021-04-22,Premium,,2026-07-19 13:22:08.184355
6473,Catherine Ortiz,sierrajohnson@example.com,UK,2025-04-19,premium,22.0,2026-07-19 13:22:08.185353
6474,Emily Gates,rduran@example.com,India,2026-04-08,,65.0,2026-07-19 13:22:08.185353
6475,Rachel Burns,mariacole@example.org,UK,2026-01-08,Premium,,2026-07-19 13:22:08.185353
6476,David Brown,ctyler@example.com,USA,2025-10-30,Standard,,2026-07-19 13:22:08.185353
6477,Jack Molina,mathew79@example.org,Canada,2023-08-22,Standard,19.0,2026-07-19 13:22:08.185353
6478,Jason Crawford,adamshaw@example.net,UK,2025-11-28,,,2026-07-19 13:22:08.185353
6479,Luis Weaver,nancysolomon@example.com,,2026-04-01,,,2026-07-19 13:22:08.186355
6480,Brenda Carpenter,rebecca58@example.net,UK,2023-02-10,premium,,2026-07-19 13:22:08.186355
6481,Alyssa Morales,molinamason@example.net,India,2023-04-15,,57.0,2026-07-19 13:22:08.186355
6482,Stephanie Thompson,christina93@example.com,India,2025-08-23,Standard,,2026-07-19 13:22:08.186355
6483,Amanda Nelson,ann55@example.com,Canada,2025-12-05,premium,,2026-07-19 13:22:08.186355
6484,Cynthia Welch,ruizmelissa@example.org,India,2024-03-16,premium,51.0,2026-07-19 13:22:08.186355
6485,Thomas Williams,rhondamitchell@example.net,UK,2023-01-27,Premium,,2026-07-19 13:22:08.186355
6486,Wayne Romero,carlossmith@example.org,Canada,2023-10-15,Standard,,2026-07-19 13:22:08.186355
6487,Michael Allen PhD,ashleyleblanc@example.com,Germany,2021-09-19,Standard,,2026-07-19 13:22:08.186355
6488,Shannon Ramos,huffmanmisty@example.org,USA,2021-11-25,Premium,,2026-07-19 13:22:08.186355
6489,Edward Davenport,msalazar@example.com,India,2021-11-17,premium,46.0,2026-07-19 13:22:08.186355
6490,Donald Davis,carrolltyler@example.net,,2021-09-08,,,2026-07-19 13:22:08.187901
6491,Melanie Walker,melinda60@example.com,UK,2024-11-02,,,2026-07-19 13:22:08.187901
6492,Emily Sanford,suttonraven@example.net,UK,2023-09-15,Premium,23.0,2026-07-19 13:22:08.187901
6493,Melissa Wright,danielgreen@example.org,UK,2021-10-07,Premium,43.0,2026-07-19 13:22:08.187901
6494,Erin Baldwin,aarmstrong@example.com,,2026-04-14,Premium,66.0,2026-07-19 13:22:08.187901
6495,Justin Benton,hernandezjoshua@example.com,,2021-12-06,Premium,49.0,2026-07-19 13:22:08.187901
6496,Mrs. Teresa Wong,taramarshall@example.org,Germany,2023-10-12,premium,30.0,2026-07-19 13:22:08.187901
6497,Justin Jackson,robertsongerald@example.com,Canada,2024-05-14,Standard,69.0,2026-07-19 13:22:08.187901
6498,Felicia Smith,sarahdillon@example.org,Germany,2021-05-20,Premium,69.0,2026-07-19 13:22:08.188928
6499,Patrick Randall,rhodesluis@example.net,Canada,2023-11-30,premium,35.0,2026-07-19 13:22:08.188928
6500,Arthur Barnett,miguel45@example.com,Canada,2024-10-22,Premium,,2026-07-19 13:22:08.188928
6501,Christopher Fuller,olsonpamela@example.net,,2025-08-19,premium,,2026-07-19 13:22:08.188928
6502,Patrick Davis,michael65@example.org,India,2023-08-28,premium,50.0,2026-07-19 13:22:08.188928
6503,Jeanette Hunt,heather00@example.net,India,2022-08-26,,70.0,2026-07-19 13:22:08.188928
6504,Laura Burch,anna39@example.com,,2023-03-13,Premium,,2026-07-19 13:22:08.188928
6505,Donna Green,ksoto@example.com,India,2022-06-10,Standard,56.0,2026-07-19 13:22:08.189910
6506,Tyler Figueroa,melissaevans@example.net,USA,2021-06-10,premium,,2026-07-19 13:22:08.189910
6507,Sonia Davis,alvaradobrendan@example.net,Canada,2024-02-04,premium,22.0,2026-07-19 13:22:08.189910
6508,Donald Davis,belldarius@example.net,India,2023-06-03,Premium,,2026-07-19 13:22:08.189910
